interview__key	interview__id	date	time	action	originator	role	responsible__name	responsible__role
33-58-19-06	1b30a01770a74370babcbcd7be7218eb	2020-01-28	15:53:29	3	CS07	1	AKS03	2
33-58-19-06	1b30a01770a74370babcbcd7be7218eb	2020-01-29	09:21:55	17	AKS03	2	AKS03	2
33-58-19-06	1b30a01770a74370babcbcd7be7218eb	2020-01-29	09:23:06	5	AKS03	2	any headquarters	3
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	07:11:30	12	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	07:11:30	0	sunillohe	1	AKS03	2
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	07:11:30	1	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	07:11:33	2	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	07:19:03	3	sunillohe	1	AKS03	2
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	16:54:57	4	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	16:54:57	14	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	16:55:23	3	sunillohe	1	AKS03	2
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	17:35:08	4	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	17:35:09	14	sunillohe	1	sunillohe	1
70-50-20-68	1b736eb27fd24985b25de1b9099f1510	2020-01-28	17:35:52	3	sunillohe	1	AKS03	2
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:52:07	12	Manojpisudde	1	Manojpisudde	1
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:52:07	0	Manojpisudde	1	SBS02	2
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:52:07	1	Manojpisudde	1	Manojpisudde	1
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:52:15	2	Manojpisudde	1	Manojpisudde	1
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:53:00	15	Manojpisudde	1	Manojpisudde	1
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:53:13	14	Manojpisudde	1	Manojpisudde	1
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	09:53:43	14	Manojpisudde	1	Manojpisudde	1
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-24	10:02:29	3	Manojpisudde	1	SBS02	2
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-29	09:35:45	17	SBS02	2	SBS02	2
39-78-74-06	1d8ea22a7d194086891fa1a1b896a41c	2020-01-29	09:37:26	5	SBS02	2	any headquarters	3
81-52-04-71	208b8015a2dc4eeb9c55e4fa83d5bbb9	2020-01-24	07:35:15	12	Manojpisudde	1	Manojpisudde	1
81-52-04-71	208b8015a2dc4eeb9c55e4fa83d5bbb9	2020-01-24	07:35:15	0	Manojpisudde	1	SBS02	2
81-52-04-71	208b8015a2dc4eeb9c55e4fa83d5bbb9	2020-01-24	07:35:15	1	Manojpisudde	1	Manojpisudde	1
81-52-04-71	208b8015a2dc4eeb9c55e4fa83d5bbb9	2020-01-24	07:35:17	2	Manojpisudde	1	Manojpisudde	1
81-52-04-71	208b8015a2dc4eeb9c55e4fa83d5bbb9	2020-01-24	07:36:02	3	Manojpisudde	1	SBS02	2
81-52-04-71	208b8015a2dc4eeb9c55e4fa83d5bbb9	2020-01-29	09:19:54	5	SBS02	2	any headquarters	3
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:00:54	12	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:00:54	0	AS02	1	PBS01	2
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:00:54	1	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:01:01	2	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:01:32	15	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:05:08	14	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:06:16	15	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:06:38	14	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:07:35	15	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:08:34	14	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	10:09:22	15	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	14:18:32	14	AS02	1	AS02	1
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-24	14:18:44	3	AS02	1	PBS01	2
01-37-40-09	21ebe8954e2241898062e586b73b0966	2020-01-29	04:51:04	5	PBS01	2	any headquarters	3
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:45:56	12	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:45:56	0	AG06	1	VYS04	2
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:45:56	1	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:46:01	2	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:46:32	15	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:47:10	14	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:51:40	15	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:55:05	14	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	08:56:59	3	AG06	1	VYS04	2
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	16:53:21	4	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	16:53:21	14	AG06	1	AG06	1
98-00-93-66	22a8a606db3340cba8047c1067b6b884	2020-01-28	16:59:53	3	AG06	1	VYS04	2
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:03:26	12	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:03:26	0	sunillohe	1	AKS03	2
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:03:26	1	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:03:38	2	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:04:09	15	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:04:45	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:12:27	15	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:12:38	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:14:13	15	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:15:09	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	13:18:41	3	sunillohe	1	AKS03	2
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	17:31:17	4	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	17:31:17	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	17:32:23	3	sunillohe	1	AKS03	2
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	17:32:50	4	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	17:32:51	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-27	17:32:53	15	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	16:37:47	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	16:39:05	3	sunillohe	1	AKS03	2
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	16:39:19	4	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	16:39:20	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	16:39:50	3	sunillohe	1	AKS03	2
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	17:13:39	4	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	17:13:40	14	sunillohe	1	sunillohe	1
74-08-98-53	22eeb84530034fabb0fd5f5f6d0978eb	2020-01-28	17:14:11	3	sunillohe	1	AKS03	2
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	07:56:25	12	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	07:56:25	0	sunillohe	1	AKS03	2
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	07:56:25	1	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	07:56:28	2	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	08:03:32	3	sunillohe	1	AKS03	2
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	16:57:24	4	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	16:57:24	14	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	16:57:45	3	sunillohe	1	AKS03	2
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	17:38:26	4	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	17:38:26	14	sunillohe	1	sunillohe	1
41-20-09-49	29182ace516e45fb93187b658a251d04	2020-01-28	17:39:02	3	sunillohe	1	AKS03	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-25	06:39:40	12	AS02	1	AS02	1
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-25	06:39:40	0	AS02	1	PBS01	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-25	06:39:40	1	AS02	1	AS02	1
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-25	06:39:44	2	AS02	1	AS02	1
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-25	06:49:53	3	AS02	1	PBS01	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-26	11:45:35	4	AS02	1	AS02	1
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-26	11:45:35	14	AS02	1	AS02	1
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-26	11:46:29	3	AS02	1	PBS01	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-29	05:07:22	17	PBS01	2	PBS01	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-29	05:08:22	18	PBS01	2	PBS01	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-29	09:46:05	17	PBS01	2	PBS01	2
20-49-39-86	2a01abd281f44b32a1b2ccf707cf1925	2020-01-29	09:47:59	5	PBS01	2	any headquarters	3
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-24	07:23:53	12	AS02	1	AS02	1
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-24	07:23:53	0	AS02	1	PBS01	2
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-24	07:23:53	1	AS02	1	AS02	1
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-24	07:24:01	2	AS02	1	AS02	1
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-24	07:34:30	3	AS02	1	PBS01	2
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-29	03:45:42	17	PBS01	2	PBS01	2
12-77-27-50	2ada3eafe6e848429d7ac6a53786a2e7	2020-01-29	03:47:46	5	PBS01	2	any headquarters	3
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:10:04	12	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:10:04	0	AS02	1	PBS01	2
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:10:04	1	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:10:16	2	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:10:47	15	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:10:54	14	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-25	06:17:24	3	AS02	1	PBS01	2
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-26	11:42:56	4	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-26	11:42:56	14	AS02	1	AS02	1
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-26	11:44:27	3	AS02	1	PBS01	2
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-29	04:57:42	17	PBS01	2	PBS01	2
92-34-21-58	2ff4464cd6284e22b5b444ae05e2ca66	2020-01-29	04:59:38	5	PBS01	2	any headquarters	3
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	12:43:23	12	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	12:43:23	0	sunillohe	1	AKS03	2
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	12:43:23	1	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	12:43:26	2	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	12:53:52	3	sunillohe	1	AKS03	2
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	17:28:56	4	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	17:28:56	14	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	17:29:48	3	sunillohe	1	AKS03	2
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	17:33:28	4	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	17:33:29	14	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-27	17:33:31	15	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-28	16:40:42	14	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-28	16:41:32	3	sunillohe	1	AKS03	2
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-28	17:18:10	4	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-28	17:18:10	14	sunillohe	1	sunillohe	1
80-48-05-31	3259f5060d0140b9a7afbd1141ad1c92	2020-01-28	17:19:30	3	sunillohe	1	AKS03	2
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:17:29	12	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:17:29	0	CS07	1	AKS03	2
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:17:29	1	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:17:32	2	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:18:03	15	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:18:29	14	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:19:01	15	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:19:10	14	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:21:20	15	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:22:10	14	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:23:22	15	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:25:36	14	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:28:43	15	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:30:04	14	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	08:30:09	15	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	09:12:07	14	CS07	1	CS07	1
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-27	09:14:27	3	CS07	1	AKS03	2
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-29	08:59:55	17	AKS03	2	AKS03	2
77-56-63-02	351fca453f55428c87a31174511b6d79	2020-01-29	09:00:50	5	AKS03	2	any headquarters	3
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	06:41:08	12	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	06:41:08	0	CS07	1	AKS03	2
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	06:41:08	1	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	06:41:10	2	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	06:50:16	3	CS07	1	AKS03	2
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	15:12:08	4	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	15:12:08	14	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	15:13:02	3	CS07	1	AKS03	2
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	15:34:44	4	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	15:34:45	14	CS07	1	CS07	1
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-24	15:34:54	3	CS07	1	AKS03	2
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-29	10:49:05	17	AKS03	2	AKS03	2
72-57-73-57	3533bac1c3c24bbb95b29f8d26b469b8	2020-01-29	10:49:23	5	AKS03	2	any headquarters	3
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:18:33	12	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:18:33	0	CS07	1	AKS03	2
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:18:33	1	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:18:36	2	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:25:06	15	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:26:09	14	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-27	11:28:17	15	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-28	04:52:33	14	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-28	04:52:57	15	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-28	04:55:19	14	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-28	05:01:23	15	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-28	17:16:32	14	CS07	1	CS07	1
68-79-69-41	362d5b4474b240488483b05bcee89a41	2020-01-28	17:20:43	3	CS07	1	AKS03	2
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:15:47	12	AS02	1	AS02	1
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:15:47	0	AS02	1	PBS01	2
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:15:47	1	AS02	1	AS02	1
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:15:50	2	AS02	1	AS02	1
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:19:42	14	AS02	1	AS02	1
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:21:58	15	AS02	1	AS02	1
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:22:11	14	AS02	1	AS02	1
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-24	08:26:14	3	AS02	1	PBS01	2
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-29	04:00:02	17	PBS01	2	PBS01	2
66-08-96-59	3a62f82fba4f4a7da57a6374c69799f0	2020-01-29	04:01:48	5	PBS01	2	any headquarters	3
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-24	10:15:38	12	AS02	1	AS02	1
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-24	10:15:38	0	AS02	1	PBS01	2
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-24	10:15:38	1	AS02	1	AS02	1
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-24	10:15:40	2	AS02	1	AS02	1
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-24	10:21:06	3	AS02	1	PBS01	2
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-29	04:43:02	17	PBS01	2	PBS01	2
88-14-84-74	3abf2f1d603a41b4be66ea6cda6ecb9a	2020-01-29	04:44:07	5	PBS01	2	any headquarters	3
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:40:39	12	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:40:39	0	sunillohe	1	AKS03	2
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:40:39	1	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:40:41	2	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:41:50	15	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:42:23	14	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:49:22	15	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:49:45	14	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:52:20	15	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:52:26	14	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	06:55:47	3	sunillohe	1	AKS03	2
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	16:53:26	4	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	16:53:27	14	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	16:53:55	3	sunillohe	1	AKS03	2
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	17:33:01	4	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	17:33:01	14	sunillohe	1	sunillohe	1
82-04-63-99	3c2b684bc9574a69afb2c168e31a8cbf	2020-01-28	17:34:03	3	sunillohe	1	AKS03	2
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	08:13:06	12	Manojpisudde	1	Manojpisudde	1
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	08:13:06	0	Manojpisudde	1	SBS02	2
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	08:13:06	1	Manojpisudde	1	Manojpisudde	1
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	08:13:10	2	Manojpisudde	1	Manojpisudde	1
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	08:14:03	3	Manojpisudde	1	SBS02	2
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	10:29:36	4	Manojpisudde	1	Manojpisudde	1
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	10:29:36	14	Manojpisudde	1	Manojpisudde	1
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-24	10:37:04	3	Manojpisudde	1	SBS02	2
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-29	09:44:55	17	SBS02	2	SBS02	2
94-98-39-27	3e36ad2cba274398a35096f0ea187b91	2020-01-29	09:45:18	5	SBS02	2	any headquarters	3
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:00:16	12	AS02	1	AS02	1
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:00:16	0	AS02	1	PBS01	2
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:00:16	1	AS02	1	AS02	1
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:00:46	15	AS02	1	AS02	1
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:01:03	14	AS02	1	AS02	1
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:01:34	15	AS02	1	AS02	1
55-91-20-69	3e949bdb877645fcb36be5f183e0f3a7	2020-01-28	06:01:52	14	AS02	1	AS02	1
